error, position_x, position_y, now_target_x, now_target_y, next_target_x, next_target_y
-0.00363779067993164, -5.105093, 5.003638, -5, 5, 5, 5
-0.0039520263671875, -5.090096, 5.003952, -5, 5, 5, 5
-0.00426626205444336, -5.0751, 5.004266, -5, 5, 5, 5
-0.00458049774169922, -5.060103, 5.00458, -5, 5, 5, 5
-0.00489473342895508, -5.045107, 5.004895, -5, 5, 5, 5
-0.00520896911621094, -5.03011, 5.005209, -5, 5, 5, 5
-0.0055232048034668, -5.015114, 5.005523, -5, 5, 5, 5
-0.00583744049072266, -5.000117, 5.005837, -5, 5, 5, 5
-0.00615167617797852, -4.985121, 5.006152, -5, 5, 5, 5
-0.00646591186523438, -4.970124, 5.006466, -5, 5, 5, 5
-0.00678014755249023, -4.955128, 5.00678, -5, 5, 5, 5
-0.00709438323974609, -4.940131, 5.007094, -5, 5, 5, 5
-0.00740861892700195, -4.925135, 5.007409, -5, 5, 5, 5
-0.00772285461425781, -4.910138, 5.007723, -5, 5, 5, 5
-0.00803709030151367, -4.895142, 5.008037, -5, 5, 5, 5
-0.00835132598876953, -4.880145, 5.008351, -5, 5, 5, 5
-0.00866556167602539, -4.865149, 5.008666, -5, 5, 5, 5
-0.00897979736328125, -4.850152, 5.00898, -5, 5, 5, 5
-0.00929403305053711, -4.835155, 5.009294, -5, 5, 5, 5
-0.00960826873779297, -4.820159, 5.009608, -5, 5, 5, 5
-0.00992250442504883, -4.805162, 5.009923, -5, 5, 5, 5
-0.0102367401123047, -4.790166, 5.010237, -5, 5, 5, 5
-0.0105509757995605, -4.775169, 5.010551, -5, 5, 5, 5
-0.0108652114868164, -4.760173, 5.010865, -5, 5, 5, 5
-0.0111794471740723, -4.745176, 5.011179, -5, 5, 5, 5
-0.0114936828613281, -4.73018, 5.011494, -5, 5, 5, 5
-0.011807918548584, -4.715183, 5.011808, -5, 5, 5, 5
-0.0121221542358398, -4.700187, 5.012122, -5, 5, 5, 5
-0.0124363899230957, -4.68519, 5.012436, -5, 5, 5, 5
-0.0127506256103516, -4.670194, 5.012751, -5, 5, 5, 5
-0.0130648612976074, -4.655197, 5.013065, -5, 5, 5, 5
-0.0133790969848633, -4.640201, 5.013379, -5, 5, 5, 5
-0.0136933326721191, -4.625204, 5.013693, -5, 5, 5, 5
-0.014007568359375, -4.610208, 5.014008, -5, 5, 5, 5
-0.0143218040466309, -4.595211, 5.014322, -5, 5, 5, 5
-0.0146360397338867, -4.580215, 5.014636, -5, 5, 5, 5
-0.0149502754211426, -4.565218, 5.01495, -5, 5, 5, 5
-0.0152645111083984, -4.550221, 5.015265, -5, 5, 5, 5
-0.0155787467956543, -4.535225, 5.015579, -5, 5, 5, 5
-0.0158929824829102, -4.520228, 5.015893, -5, 5, 5, 5
-0.016207218170166, -4.505232, 5.016207, -5, 5, 5, 5
-0.0165214538574219, -4.490235, 5.016521, -5, 5, 5, 5
-0.0168356895446777, -4.475239, 5.016836, -5, 5, 5, 5
-0.0171499252319336, -4.460242, 5.01715, -5, 5, 5, 5
-0.0174641609191895, -4.445246, 5.017464, -5, 5, 5, 5
-0.0177783966064453, -4.430249, 5.017778, -5, 5, 5, 5
-0.0180926322937012, -4.415253, 5.018093, -5, 5, 5, 5
-0.018406867980957, -4.400256, 5.018407, -5, 5, 5, 5
-0.0187211036682129, -4.38526, 5.018721, -5, 5, 5, 5
-0.0190353393554688, -4.370263, 5.019035, -5, 5, 5, 5
-0.0193495750427246, -4.355267, 5.01935, -5, 5, 5, 5
-0.0196638107299805, -4.34027, 5.019664, -5, 5, 5, 5
-0.0199780464172363, -4.325274, 5.019978, -5, 5, 5, 5
-0.0202922821044922, -4.310277, 5.020292, -5, 5, 5, 5
-0.020606517791748, -4.29528, 5.020607, -5, 5, 5, 5
-0.0209207534790039, -4.280284, 5.020921, -5, 5, 5, 5
-0.0212349891662598, -4.265287, 5.021235, -5, 5, 5, 5
-0.0215492248535156, -4.250291, 5.021549, -5, 5, 5, 5
-0.0218634605407715, -4.235294, 5.021863, -5, 5, 5, 5
-0.0221776962280273, -4.220298, 5.022178, -5, 5, 5, 5
-0.0224919319152832, -4.205301, 5.022492, -5, 5, 5, 5
-0.0228061676025391, -4.190305, 5.022806, -5, 5, 5, 5
-0.0231204032897949, -4.175308, 5.02312, -5, 5, 5, 5
-0.0234346389770508, -4.160312, 5.023435, -5, 5, 5, 5
-0.0237488746643066, -4.145315, 5.023749, -5, 5, 5, 5
-0.0240631103515625, -4.130319, 5.024063, -5, 5, 5, 5
-0.0243773460388184, -4.115322, 5.024377, -5, 5, 5, 5
-0.0246915817260742, -4.100326, 5.024692, -5, 5, 5, 5
-0.0250058174133301, -4.085329, 5.025006, -5, 5, 5, 5
-0.0253200531005859, -4.070333, 5.02532, -5, 5, 5, 5
-0.0256342887878418, -4.055336, 5.025634, -5, 5, 5, 5
-0.0259485244750977, -4.040339, 5.025949, -5, 5, 5, 5
-0.0262627601623535, -4.025343, 5.026263, -5, 5, 5, 5
-0.0265769958496094, -4.010346, 5.026577, -5, 5, 5, 5
-0.0268912315368652, -3.99535, 5.026891, -5, 5, 5, 5
-0.0272054672241211, -3.980353, 5.027205, -5, 5, 5, 5
-0.027519702911377, -3.965356, 5.02752, -5, 5, 5, 5
-0.0278339385986328, -3.950359, 5.027834, -5, 5, 5, 5
-0.0281481742858887, -3.935362, 5.028148, -5, 5, 5, 5
-0.0284624099731445, -3.920365, 5.028462, -5, 5, 5, 5
-0.0287766456604004, -3.905369, 5.028777, -5, 5, 5, 5
-0.0290908813476563, -3.890372, 5.029091, -5, 5, 5, 5
-0.0294051170349121, -3.875375, 5.029405, -5, 5, 5, 5
-0.029719352722168, -3.860378, 5.029719, -5, 5, 5, 5
-0.0300335884094238, -3.845381, 5.030034, -5, 5, 5, 5
-0.0303478240966797, -3.830385, 5.030348, -5, 5, 5, 5
-0.0306620597839355, -3.815388, 5.030662, -5, 5, 5, 5
-0.0309762954711914, -3.800391, 5.030976, -5, 5, 5, 5
-0.0312905311584473, -3.785394, 5.031291, -5, 5, 5, 5
-0.0316047668457031, -3.770398, 5.031605, -5, 5, 5, 5
-0.031919002532959, -3.755401, 5.031919, -5, 5, 5, 5
-0.0322332382202148, -3.740404, 5.032233, -5, 5, 5, 5
-0.0325474739074707, -3.725407, 5.032547, -5, 5, 5, 5
-0.0328617095947266, -3.710411, 5.032862, -5, 5, 5, 5
-0.0331759452819824, -3.695414, 5.033176, -5, 5, 5, 5
-0.0334901809692383, -3.680417, 5.03349, -5, 5, 5, 5
-0.0338044166564941, -3.66542, 5.033804, -5, 5, 5, 5
-0.03411865234375, -3.650424, 5.034119, -5, 5, 5, 5
-0.0344328880310059, -3.635427, 5.034433, -5, 5, 5, 5
-0.0347471237182617, -3.62043, 5.034747, -5, 5, 5, 5
-0.0350613594055176, -3.605433, 5.035061, -5, 5, 5, 5
