error, position_x, position_y, now_target_x, now_target_y, next_target_x, next_target_y
0.000000, -10.024930, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -10.014930, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -10.004930, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.994928, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.984928, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.974928, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.964928, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.954927, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.944927, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.934927, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.924927, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.914927, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.904926, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.894926, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.884926, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.874926, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.864925, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.854925, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.844925, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.834925, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.824924, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.814924, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.804924, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.794924, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.784924, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.774923, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.764923, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.754923, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.744923, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.734922, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.724922, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.714922, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.704922, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.694921, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.684921, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.674921, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.664921, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.654921, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.644920, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.634920, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.624920, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.614920, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.604919, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.594919, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.584919, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.574919, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.564919, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.554918, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.544918, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.534918, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.524918, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.514917, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.504917, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
0.000000, -9.494917, 10.000000, -10.000000, 10.000000, 10.000000, 10.000000
