error, position_x, position_y, now_target_x, now_target_y, next_target_x, next_target_y
0.0583934783935547, -5.242185, 4.941607
0.0597529411315918, -5.227247, 4.940247
0.0610342025756836, -5.212302, 4.938966
0.0622892379760742, -5.197354, 4.937711
0.0635442733764648, -5.182407, 4.936456
0.0647735595703125, -5.167457, 4.935226
0.065976619720459, -5.152505, 4.934023
0.0671796798706055, -5.137554, 4.93282
0.068382740020752, -5.122602, 4.931617
0.0695858001708984, -5.10765, 4.930414
0.0707888603210449, -5.092699, 4.929211
0.0719919204711914, -5.077747, 4.928008
0.0731949806213379, -5.062795, 4.926805
0.0743980407714844, -5.047843, 4.925602
0.0756011009216309, -5.032892, 4.924399
0.0768041610717773, -5.01794, 4.923196
0.0780072212219238, -5.002988, 4.921993
0.0792102813720703, -4.988037, 4.92079
0.0804133415222168, -4.973085, 4.919587
0.0816164016723633, -4.958133, 4.918384
0.0828194618225098, -4.943182, 4.917181
0.0840225219726563, -4.92823, 4.915977
0.0852255821228027, -4.913278, 4.914774
0.0864286422729492, -4.898326, 4.913571
0.0876317024230957, -4.883375, 4.912368
0.0888347625732422, -4.868423, 4.911165
0.0900378227233887, -4.853471, 4.909962
0.0912408828735352, -4.83852, 4.908759
0.0924439430236816, -4.823568, 4.907556
0.0936470031738281, -4.808616, 4.906353
0.0948500633239746, -4.793664, 4.90515
0.0960531234741211, -4.778713, 4.903947
0.0972561836242676, -4.763761, 4.902744
0.0984592437744141, -4.748809, 4.901541
0.0996623039245605, -4.733858, 4.900338
0.100839138031006, -4.718904, 4.899161
0.102015972137451, -4.70395, 4.897984
0.103192806243896, -4.688997, 4.896807
0.104369640350342, -4.674043, 4.89563
0.105546474456787, -4.65909, 4.894454
0.106697082519531, -4.644134, 4.893303
0.107847690582275, -4.629178, 4.892152
0.108972549438477, -4.61422, 4.891027
0.110097408294678, -4.599262, 4.889903
0.111222267150879, -4.584304, 4.888778
0.11234712600708, -4.569346, 4.887653
0.113471984863281, -4.554388, 4.886528
0.114596843719482, -4.53943, 4.885403
0.115721702575684, -4.524472, 4.884278
0.116846561431885, -4.509514, 4.883153
0.117971897125244, -4.494556, 4.882028
0.119097232818604, -4.479599, 4.880903
0.120222091674805, -4.464641, 4.879778
0.121346473693848, -4.449683, 4.878654
0.122471332550049, -4.434725, 4.877529
0.12359619140625, -4.419767, 4.876404
0.124721050262451, -4.404809, 4.875279
0.125845909118652, -4.389852, 4.874154
0.126970767974854, -4.374894, 4.873029
0.128095626831055, -4.359936, 4.871904
0.129220485687256, -4.344978, 4.87078
0.130345344543457, -4.33002, 4.869655
0.131470203399658, -4.315062, 4.86853
0.132568836212158, -4.300102, 4.867431
0.133667469024658, -4.285142, 4.866333
0.134766101837158, -4.270183, 4.865234
0.135864734649658, -4.255223, 4.864135
0.136963367462158, -4.240263, 4.863037
0.138062000274658, -4.225303, 4.861938
0.139160633087158, -4.210343, 4.860839
0.140233039855957, -4.195382, 4.859767
0.141305446624756, -4.18042, 4.858695
0.142377853393555, -4.165458, 4.857622
0.143450260162354, -4.150496, 4.85655
0.144522666931152, -4.135535, 4.855477
0.145595073699951, -4.120573, 4.854405
0.14666748046875, -4.105611, 4.853333
0.147739887237549, -4.09065, 4.85226
0.148812294006348, -4.075688, 4.851188
0.149884700775146, -4.060726, 4.850115
0.150957107543945, -4.045764, 4.849043
0.152029514312744, -4.030803, 4.84797
0.153075695037842, -4.015839, 4.846924
0.154121875762939, -4.000875, 4.845878
0.155168056488037, -3.985912, 4.844832
0.156214237213135, -3.970949, 4.843786
0.157260417938232, -3.955985, 4.84274
0.15830659866333, -3.941022, 4.841693
0.159352779388428, -3.926059, 4.840647
0.160398960113525, -3.911095, 4.839601
0.161445140838623, -3.896132, 4.838555
0.162491321563721, -3.881168, 4.837509
0.163537502288818, -3.866205, 4.836462
0.164583683013916, -3.851242, 4.835416
0.165629863739014, -3.836278, 4.83437
0.166676044464111, -3.821315, 4.833324
0.167696475982666, -3.80635, 4.832304
0.168716907501221, -3.791384, 4.831283
0.169737339019775, -3.776419, 4.830263
0.17075777053833, -3.761454, 4.829242
0.171778202056885, -3.746488, 4.828222
0.172798633575439, -3.731523, 4.827201
0.173819065093994, -3.716558, 4.826181
0.174813270568848, -3.701591, 4.825187
