error, position_x, position_y, now_target_x, now_target_y, next_target_x, next_target_y
0.15341854095459, -5.441467, 4.846581
0.154569149017334, -5.426511, 4.845431
0.155719757080078, -5.411555, 4.84428
0.156870365142822, -5.396599, 4.84313
0.157995223999023, -5.381641, 4.842005
0.159120082855225, -5.366683, 4.84088
0.160218715667725, -5.351723, 4.839781
0.161317348480225, -5.336763, 4.838683
0.162415981292725, -5.321804, 4.837584
0.163514614105225, -5.306844, 4.836485
0.164613246917725, -5.291884, 4.835387
0.165711879730225, -5.276924, 4.834288
0.166810512542725, -5.261964, 4.833189
0.167909145355225, -5.247005, 4.832091
0.169007778167725, -5.232045, 4.830992
0.170106410980225, -5.217085, 4.829894
0.171205043792725, -5.202125, 4.828795
0.172303676605225, -5.187165, 4.827696
0.173402309417725, -5.172205, 4.826598
0.174500942230225, -5.157246, 4.825499
0.175599575042725, -5.142286, 4.8244
0.176698207855225, -5.127326, 4.823302
0.177796840667725, -5.112366, 4.822203
0.178895473480225, -5.097406, 4.821105
0.179994106292725, -5.082447, 4.820006
0.181092739105225, -5.067487, 4.818907
0.182191371917725, -5.052527, 4.817809
0.183290004730225, -5.037567, 4.81671
0.184388637542725, -5.022607, 4.815611
0.185487270355225, -5.007648, 4.814513
0.186585903167725, -4.992688, 4.813414
0.187684535980225, -4.977728, 4.812315
0.188756942749023, -4.962766, 4.811243
0.189829349517822, -4.947804, 4.810171
0.19087553024292, -4.932841, 4.809124
0.191921710968018, -4.917877, 4.808078
0.192967891693115, -4.902914, 4.807032
0.194014072418213, -4.88795, 4.805986
0.195060253143311, -4.872986, 4.80494
0.196106433868408, -4.858023, 4.803894
0.197152614593506, -4.843059, 4.802847
0.198198795318604, -4.828095, 4.801801
0.199219226837158, -4.81313, 4.800781
0.200239658355713, -4.798165, 4.79976
0.201260089874268, -4.7832, 4.79874
0.202280521392822, -4.768235, 4.797719
0.203300952911377, -4.75327, 4.796699
0.204321384429932, -4.738305, 4.795679
0.205341815948486, -4.72334, 4.794658
0.206362247467041, -4.708375, 4.793638
0.207382678985596, -4.69341, 4.792617
0.20840311050415, -4.678445, 4.791597
0.209423542022705, -4.66348, 4.790576
0.21044397354126, -4.648515, 4.789556
0.211464405059814, -4.63355, 4.788536
0.212484836578369, -4.618585, 4.787515
0.213505268096924, -4.60362, 4.786495
0.214525699615479, -4.588655, 4.785474
0.215546131134033, -4.573689, 4.784454
0.216566562652588, -4.558724, 4.783433
0.217586994171143, -4.543759, 4.782413
0.218607425689697, -4.528794, 4.781393
0.219627857208252, -4.513829, 4.780372
0.220648765563965, -4.498864, 4.779351
0.221669673919678, -4.483899, 4.77833
0.222690105438232, -4.468934, 4.77731
0.223710060119629, -4.453969, 4.77629
0.224730014801025, -4.439004, 4.77527
0.225724220275879, -4.424037, 4.774276
0.226718425750732, -4.40907, 4.773282
0.227712631225586, -4.394103, 4.772287
0.228706836700439, -4.379136, 4.771293
0.229701042175293, -4.364169, 4.770299
0.230695247650146, -4.349202, 4.769305
0.231689453125, -4.334235, 4.768311
0.232631206512451, -4.319265, 4.767369
0.233572959899902, -4.304295, 4.766427
0.234514713287354, -4.289324, 4.765485
0.235456466674805, -4.274354, 4.764544
0.236398220062256, -4.259384, 4.763602
0.237339973449707, -4.244413, 4.76266
0.238281726837158, -4.229443, 4.761718
0.239197254180908, -4.214471, 4.760803
0.240112781524658, -4.199499, 4.759887
0.241028308868408, -4.184526, 4.758972
0.241943836212158, -4.169554, 4.758056
0.242859363555908, -4.154582, 4.757141
0.243774890899658, -4.13961, 4.756225
0.244690418243408, -4.124638, 4.75531
0.245605945587158, -4.109665, 4.754394
0.246521472930908, -4.094693, 4.753479
0.247437000274658, -4.079721, 4.752563
0.248352527618408, -4.064749, 4.751647
0.249268054962158, -4.049777, 4.750732
0.250183582305908, -4.034804, 4.749816
0.251099109649658, -4.019832, 4.748901
0.252014636993408, -4.00486, 4.747985
0.252930164337158, -3.989888, 4.74707
0.253845691680908, -3.974916, 4.746154
0.254761219024658, -3.959944, 4.745239
0.255676746368408, -3.944972, 4.744323
0.256592273712158, -3.93, 4.743408
0.257507801055908, -3.915028, 4.742492
